Geneid	hpa_256_tiss_ntpmtau	gtex_db_tissuegini	Total_utr_3_len	tss_dis	TF_motif_total_exons	rna_motif_total_gene_norm_len_cv	utr3_mirna_count	exon_cs_mean	tss_500bp_cs_median	V_codon_bias_sum	P_codon_bias_max	Y_codon_bias_max	A_codon_bias_median	cds_len	AT_cds_pct	AT_intron_pct	AT_tss_3kb_PTG_pct	GC_tss_4kb_PTG_pct
ENSG00000135678	0.9458	0.5808	5258.0	124708.0	9282.0	2.2277680870366163	6567.0	2.60419475	-0.0275	40.0	9.0	5.0	1.0	1332.0	0.5765765765765766	0.5865936671595465	0.9311941859951822	1.0532797771989333
ENSG00000135679	0.7776	0.2792	5696.0	62001.0	15227.0	2.370980753969473	15246.0	2.4655702	-0.04	32.0	10.0	13.0	4.0	1494.0	0.5977242302543507	0.6106499765713903	0.8486532444249502	1.2171300143674852
ENSG00000135686	0.7249	0.2935	5554.0	71414.0	9680.0	2.217194769746861	3901.0	1.98577226	-0.211	45.0	11.0	26.0	3.0	1851.0	0.3684494867639114	0.4853232331927348	0.94013693639355	1.0121288116575855
ENSG00000135697	0.9746	0.5482	566.0	142352.0	3528.0	2.836806748629549	420.0	2.540914545454545	-0.0665	36.0	10.0	18.0	7.0	1644.0	0.4945255474452554	0.5259570214892554	1.0240948581067422	0.9853287511256376
ENSG00000135698	0.6883	0.2236	570.0	101948.0	1210.0	1.9128456873964328	1387.0	2.6702548	-0.207	6.0	2.0	3.0	0.5	483.0	0.6045548654244306	0.5912603759183284	0.9012110535728566	1.1088117980679042
ENSG00000135702	0.9823	0.7377	620.0	40667.0	8283.0	2.184739035633379	612.0	0.213787325	0.0195	42.0	9.0	1.0	12.0	1236.0	0.331715210355987	0.4583850931677019	1.1437387538500978	0.9006846184246563
ENSG00000135709	0.8154	0.6436	5906.0	51676.0	10286.0	2.026991002862705	6925.0	3.385205923076924	-0.147	13.0	13.0	11.0	5.0	1236.0	0.4207119741100323	0.4733083838774896	1.072071070423302	0.9501777426005246
ENSG00000135720	0.156152172	0.098300905	2830.0	54866.0	11711.0	2.7336227017064987	3534.0	4.303943846153846	0.148	33.0	6.0	2.0	3.0	1479.0	0.5037187288708587	0.5466636353302262	0.9196181905159492	1.0433657413740622
ENSG00000135722	0.8526	0.3803	355.0	3707.0	2099.0	2.017937939148156	345.0	0.69975	0.018	25.0	8.0	2.0	10.0	1125.0	0.3066666666666666	0.455564142194745	1.466232982391977	0.8487747861492407
ENSG00000135723	0.97	0.474	0.0	9782.0	5766.0	1.7520570721833442	172.0	2.8529979	0.133							0.4455755107976441	0.8762066252401141	1.0334844237893672
ENSG00000135736	0.6327	0.501	561.0	56766.0	3173.0	1.4381423537376612	525.0	3.0804751111111117	0.0335	38.0	29.0	0.0	19.0	1653.0	0.3103448275862069	0.4510223598524523	0.9855020651458378	1.0079847593765932
ENSG00000135740	0.5129	0.6173	0.0	10570.0	6463.0	1.925725876673174	1134.0	3.443368125	0.622							0.4817503596400254	0.9209545864624028	1.0971640771116078
ENSG00000135744	0.8595	0.7239	0.0	72078.0	15035.0	1.3507905938328173	493.0	0.1721454333333333	-0.058							0.5017476016955454	1.0411852766663314	0.9457903240613178
ENSG00000135749	0.7912	0.4572	870.0	333823.0	13816.0	1.6749039013262808	292.0	3.221159588235294	0.173	170.0	34.0	23.0	30.0	6414.0	0.4848768319301528	0.5940294197748399	0.959760445988625	1.0399675253127851
ENSG00000135750	0.7312	0.634	0.0	301883.0	2379.0	1.7972021714341813	524.0	0.804926	-0.226							0.5852858481724461	0.9809745564393052	1.041261159663906
ENSG00000135763	0.6145	0.2972	904.0	276.0	7378.0	1.8202387886204987	238.0	2.0019943	-0.13	108.0	21.0	20.0	22.0	4575.0	0.4896174863387978	0.5756004655592001	0.9255491697436272	1.0549720074760025
ENSG00000135766	0.7763	0.2382	2656.0	84435.0	13305.0	2.173794654508422	739.0	3.945244	0.143	40.0	11.0	5.0	9.0	1281.0	0.3918813427010148	0.6094064247098548	0.8567737518495347	1.1615947504837285
ENSG00000135773	0.9819	0.8067	394.0	32821.0	5034.0	1.4255961001937043	908.0	2.79112303	-0.07	28.0	9.0	8.0	9.0	2073.0	0.4737095996140859	0.5235166355930575	0.9500802952550712	1.085714924136069
ENSG00000135775	0.8476	0.2398	0.0	216156.0	11289.0	1.3010621434617704	916.0	2.8768904	-0.059							0.6125845819236346	0.8826308446571474	1.1782624328280864
ENSG00000135776	0.174561204	0.086320855	1598.0	50366.0	5053.0	2.943324028203389	149.0	3.5142852423076927	-0.1375	31.0	27.0	5.0	11.0	2217.0	0.4370771312584574	0.5654128656193638	0.8502509842004368	1.1720344124205824
ENSG00000135778	0.4059	0.1562	0.0	156487.0	10984.0	1.194379523281201	2595.0	0.32426785	0.0575							0.5576827449030333	1.1178358399024044	0.9066206032380004
ENSG00000135801	0.6609	0.2879	2996.0	67263.0	5954.0	1.5574093800426851	3414.0	2.558527	-0.042	32.0	3.0	3.0	4.0	978.0	0.4979550102249488	0.588597842835131	0.8538301079313083	1.1579489993772378
ENSG00000135821	0.496	0.3508	6308.0	330078.0	9143.0	1.3318894191289945	10504.0	3.2518482755714286		34.0	7.0	3.0	4.0	1122.0	0.4696969696969697	0.5264701091382962	0.8564941560180147	1.134845153448912
ENSG00000135823	0.2976	0.2628	0.0	76481.0	10285.0	2.2441983931278786	4307.0	1.970440666666667								0.585283117334957	0.9423575897771864	1.0314072598706427
ENSG00000135824	0.9183	0.8259	4920.0	68525.0	8632.0	1.4132267377750036	14190.0	2.3617928333333333		17.0	10.0	2.0	2.0	597.0	0.490787269681742	0.5614090142392029	0.956912970634708	1.0388204899365243
ENSG00000135828	0.7007	0.3353	1759.0	96302.0	5011.0	1.5824024727492614	1202.0	0.3420032		51.0	17.0	5.0	2.0	2226.0	0.5256064690026954	0.5960474308300395	0.9909637657640972	1.0517549614468684
ENSG00000135829	0.8687	0.2527	549.0	49898.0	5334.0	1.6529694325239392	78.0	4.050616821428571		82.0	32.0	29.0	19.0	3813.0	0.5528455284552846	0.6230432911220352	0.8583720856652206	1.1682438989937585
ENSG00000135835	0.8008	0.4652	6027.0	280875.0	23664.0	1.3551795019971762	1967.0	0.8443978555555556		56.0	51.0	6.0	14.0	3573.0	0.3512454520011195	0.4727512859724732	1.017722752457573	0.98392321399986
ENSG00000135837	0.7115	0.2814	3715.0	72525.0	16256.0	1.8755330363474985	1014.0	3.1549531578947367		138.0	69.0	37.0	41.0	9354.0	0.5832798802651272	0.6397526116247988	0.8956057496679791	1.1465946656108434
ENSG00000135838	0.7558	0.4309	1477.0	116534.0	4392.0	2.126065046832073	2845.0	1.981634909090909		17.0	6.0	4.0	8.5	906.0	0.5077262693156733	0.5835553562478567	0.9437498160474844	1.067528848027954
ENSG00000135842	0.9706	0.6851	3946.0	219650.0	9474.0	1.7306047662166602	1809.0	2.5546504285714287		54.0	16.0	8.0	10.0	2787.0	0.4840330104054539	0.6009015079872928	0.9229546945352952	1.1040352888293734
ENSG00000135845	0.6457	0.2486	273.0	23402.0	8145.0	1.5941600245621226	454.0	1.30329		12.0	8.0	4.0	2.0	894.0	0.5156599552572707			
ENSG00000135862	0.9576	0.5628	2803.0	69894.0	11697.0	1.9916286380531727	1199.0	3.7399489285714287		77.0	29.0	23.0	33.0	4830.0	0.4840579710144927	0.6051521305276426	0.8494539722534215	1.1465602579886662
ENSG00000135870	0.8256	0.247	7638.0	105030.0	14877.0	2.661937576965519	3565.0	4.1396063		63.0	13.0	14.0	7.0	3402.0	0.5179306290417401	0.6144093807549202	0.8705437966142936	1.1530750831384966
ENSG00000135898	0.9426	0.8237	2676.0	60301.0	7658.0	1.5621531262407125	5154.0	0.210362	-0.0655	33.0	5.0	2.0	7.0	960.0	0.44375	0.5667685310212494	0.7933749411990949	1.2295445752514742
ENSG00000135899	0.8234	0.4533	3939.0	151060.0	15140.0	1.7489627559344425	4594.0	0.1240158157894737	-0.2375	48.0	15.0	4.0	8.0	2142.0	0.5196078431372549	0.5828790091962063	0.9581108269567143	1.0597421066861992
ENSG00000135900	0.333605729	0.149087132	681.0	12127.0	3520.0	1.9021140530650265	459.0	2.14400125	-0.113	22.0	6.0	4.0	7.0	999.0	0.5225225225225225	0.6406633189302814	0.937578663596947	1.0911897375465918
ENSG00000135902	0.9982	0.9761	2097.0	5605.0	3732.0	2.4511222417367904	2008.0	2.4902039727272727	-0.184	15.0	7.0	5.0	1.0	708.0	0.4110169491525424	0.4444008885404416	0.8425886215785753	1.1381549631661867
ENSG00000135903	0.9063	0.8268	1522.0	726694.0	6064.0	1.6983930237563103	3765.0	4.212362222222222	0.479	44.0	10.0	4.0	7.0	1455.0	0.4261168384879725	0.6062890979917078	0.7698758700167597	1.3814777104240787
ENSG00000135905	0.7238	0.5362	6822.0	266062.0	8800.0	1.7327353789801916	333.0	4.115030877192982	0.797	10.0	2.0	2.0	1.0	492.0	0.5548780487804879	0.609926477590903	0.9995112429885038	0.997385579233968
ENSG00000135912	0.7402	0.282	1028.0	38749.0	6547.0	2.5390785761412946	3099.0	2.912763825	0.137	61.0	31.0	19.0	16.0	3600.0	0.4772222222222222	0.560328490208465	0.968961658386128	1.0148294209916229
ENSG00000135913	0.7509	0.3954	4680.0	149229.0	13944.0	2.4570252003960937	5495.0	3.3650624615384617	0.406	51.0	14.0	7.0	6.0	2940.0	0.5782312925170068	0.6034938544136483	0.906274463056126	1.124241070635798
ENSG00000135914	0.9696	0.7195	288.0	68194.0	5277.0	1.4794460746895564	19.0	2.4921495	0.335	26.0	8.0	11.0	2.0	1446.0	0.5726141078838174	0.6580618725670969	1.0216763304941403	0.9379725912722786
ENSG00000135916	0.3958	0.555	1150.0	152100.0	2486.0	1.378322470852553	5796.0	2.775615166666667	0.039	23.0	4.0	11.0	3.0	804.0	0.3967661691542288	0.4186634066829666	1.0239112669301955	0.9748873390344232
ENSG00000135917	0.934	0.7706	3635.0	51225.0	6688.0	2.444155722664824	8391.0	1.4972839833333331	-0.169	33.0	10.0	10.0	4.0	1491.0	0.5365526492287056	0.5881320345575328	0.9478407295406058	1.0756008178317642
ENSG00000135919	0.9057	0.5572	0.0	25318.0	7347.0	1.3687993000256005	1767.0	0.956565	0.06							0.5893837705918242	1.009895982257745	0.9962772134970928
ENSG00000135924	0.252156532	0.072745082	0.0	24758.0	5483.0	1.5875963054111737	3692.0	1.4962818333333334	0.172							0.4674556213017751	1.0663215520100715	0.8887040613368571
ENSG00000135925	0.9449	0.8593	658.0	21047.0	2251.0	1.8227597062049463	878.0	2.8488285	0.3685	20.0	16.0	2.0	7.0	1254.0	0.3341307814992025	0.4588096534204318	0.8464676219477136	1.135800614208846
ENSG00000135926	0.5336	0.3623	1275.0	16761.0	7565.0	1.991560464823827	4811.0	2.2954486923076924	0.167	34.0	9.0	1.0	4.0	936.0	0.4476495726495726	0.4498095336147431	1.0817143790222452	0.9435294754316308
ENSG00000135929	0.9279	0.4157	0.0	70914.0	4069.0	2.0823831798757926	546.0	1.642182757142857	-0.055							0.5760315102989604	0.9239962325031112	1.0931790560024246
ENSG00000135930	0.7971	0.1819	2774.0	125.0	6657.0	1.711611269168407	8201.0	4.621148	0.0935	10.0	5.0	4.0	3.0	711.0	0.4950773558368495	0.5618821131306269	0.9542028674966652	1.0666577611123176
ENSG00000135931	0.9464	0.4841	5314.0	73588.0	10421.0	2.4249944856179653	2209.0	2.752015052	-0.089	40.0	18.0	16.0	11.0	2457.0	0.4692714692714693	0.5455004432337868	0.9105938317691228	1.0921413206903663
ENSG00000135932	0.077386135	0.252476852	2372.0	296641.0	4831.0	1.8144727904487088	3826.0	4.462032555555556	0.193	14.0	4.0	9.0	5.5	1026.0	0.6081871345029239	0.5925865619462669	0.8190052588221459	1.231735014637497
ENSG00000135940	0.17995043	0.206082252	0.0	56475.0	747.0	2.780907969794758	234.0	1.727381	-0.013							0.5960591133004927	0.9222977226128374	1.0217208035610714
ENSG00000135945	0.6899	0.3104	765.0	152629.0	7200.0	2.1365439584045296	414.0	3.3440975	0.0205	59.0	17.0	17.0	7.0	3756.0	0.5692225772097976	0.608760759344417	0.8352300505905037	1.2457061301834191
ENSG00000135951	0.9713	0.587	937.0	13236.0	4952.0	2.2345929099775943	1760.0	2.279769761904762	-0.226	27.0	12.0	6.0	4.0	2097.0	0.5994277539341917	0.6241554438512411	0.8885664992103709	1.146949005023772
ENSG00000135953	0.8153	0.3375	3791.0	117336.0	6774.0	1.587816060671758	1637.0	2.5817945	-0.267	24.0	9.0	4.0	6.0	1425.0	0.4357894736842105	0.5960745019450666	0.9350079806245104	1.0383184981636018
ENSG00000135956	0.318306868	0.275834934	5295.0	57170.0	7427.0	2.5195862686250803	9570.0	2.2198527500000003	0.241	15.0	4.0	0.0	4.0	717.0	0.3821478382147838	0.5031659680727727	0.923650680819853	1.0501605789714097
ENSG00000135960	0.97	0.8522	2437.0	107079.0	4976.0	1.454117645591676	2385.0	2.614225333333333	0.0985	47.0	8.0	2.0	16.0	1443.0	0.4033264033264033	0.5121689729873116	1.0209330348171008	0.9695949437907052
ENSG00000135966	0.7292	0.2673	2970.0	87993.0	7741.0	1.9440653481176264	1351.0	3.303559	-0.112	94.0	13.0	8.0	13.0	2583.0	0.4518002322880372	0.5676704335870695	0.929197471360869	1.0434271864544309
ENSG00000135968	0.9031	0.2331	1786.0	71252.0	9601.0	2.2448578712681235	1197.0	2.889032965217391	-0.1195	79.0	7.0	15.0	11.0	5055.0	0.6350148367952523	0.6152229789309769	0.9061245091319452	1.1545239903528506
ENSG00000135972	0.297793824	0.314890423	200.0	183954.0	3810.0	1.6324664050708584	74.0	2.8747740000000004	-0.218	21.0	9.0	7.0	6.0	1191.0	0.5524769101595298	0.63591719302887	0.9062608741454198	1.0923803859649122
ENSG00000135973	0.9398	0.628	491.0	203674.0	2031.0	1.7951565803758665	486.0	1.52342	0.116	39.0	10.0	13.0	3.0	1119.0	0.3833780160857908		1.052218366716364	1.0020601251209111
ENSG00000135974	0.5281	0.2245	3841.0	7804.0	5124.0	1.6103756673211025	4041.0	1.98508925	-0.0325	14.0	7.0	1.0	2.0	699.0	0.5536480686695279	0.612985179957657	0.9178870269077616	1.0943214132562191
ENSG00000135976	0.8647	0.375	1355.0	18335.0	10031.0	1.2631996973137796	548.0	0.2496969685526316	-0.169	97.0	38.0	17.0	21.0	5748.0	0.5998608211551845	0.6442108470444851	0.8479676685862009	1.2214014179266472
ENSG00000135999	0.7936	0.3018	1193.0	623660.0	8071.0	1.8000998134418094	354.0	4.50961	1.404	47.0	20.0	11.0	13.0	2424.0	0.5701320132013201	0.631405827143433	0.8083872693752231	1.2619250405560507
ENSG00000136002	0.4689	0.6183	1065.0	81374.0	8656.0	1.8437946726032957	2636.0	2.600505157142857	-0.34	85.0	65.0	23.0	31.0	5631.0	0.400461729710531	0.5373934824783282	0.7701561271175356	1.229343312627563
ENSG00000136003	0.318523523	0.208398844	0.0	1408.0	5083.0	1.3507623176625063	1959.0	2.503059175	-0.1							0.5577235772357724	0.928541151268411	1.079525706694117
ENSG00000136010	0.9696	0.5838	4619.0	121328.0	19292.0	2.097732435435718	4543.0	4.141932891304347	0.0025	51.0	15.0	11.0	4.0	2799.0	0.5473383351196855	0.6008161727774988	0.9641661241702648	1.0041747725518355
ENSG00000136011	0.9934	0.9347	384.0	91304.0	12926.0	1.51354183358583	220.0	2.2521016072463764	0.014	123.0	48.0	49.0	34.0	7656.0	0.4903343782654127	0.5719200485969954	1.0251558737237665	0.949669714835653
ENSG00000136014	0.973	0.6364	1595.0	77325.0	3884.0	2.945313378035491	1556.0	2.997518166666667	0.12	37.0	11.0	13.0	4.5	2139.0	0.5820476858345021	0.5788281730240383	0.9484969079661768	1.1011631401438933
ENSG00000136021	0.15050345	0.320813577	2544.0	97.0	8386.0	1.834092322751655	1024.0	4.293399222222223	0.094	62.0	35.0	9.0	8.0	2790.0	0.6132616487455197	0.6204603132930778	0.8783185412438075	1.140491949138222
ENSG00000136026	0.8346	0.4107	1144.0	109066.0	5536.0	3.2324444646884736	729.0	0.98099	0.072	51.0	12.0	2.0	9.0	1809.0	0.3775566611387507	0.5268556774469297	0.821027350630895	1.1360135294324465
ENSG00000136040	0.831	0.5283	2391.0	299917.0	11626.0	1.7709138550044885	639.0	2.7824323225806453	0.8545	110.0	26.0	28.0	24.0	4707.0	0.5035054174633524	0.5640636646065156	0.737921986171697	1.2616201143652828
ENSG00000136044	0.5496	0.3141	2309.0	128489.0	5138.0	1.5135562448231776	1845.0	3.831248714285714	-0.073	17.0	2.0	2.0	2.0	708.0	0.5141242937853108	0.5649545309909397	0.975255444821924	1.026803653819177
ENSG00000136045	0.241889699	0.215854209	943.0	367365.0	2811.0	2.2435132362065016	880.0	3.5738262	-0.142	34.0	12.0	9.0	8.0	1506.0	0.549800796812749	0.5968164416683458	0.8853617098802277	1.206664079204594
ENSG00000136048	0.9544	0.4543	2353.0	46620.0	4834.0	3.3669565759678344	3225.0	2.2586494285714287	0.0875	27.0	4.0	5.0	3.0	717.0	0.5341701534170153	0.5706366655751509	0.8453873255915826	1.1856738250867132
ENSG00000136051	0.7414	0.3109	5188.0	71.0	7107.0	1.546532370452155	1344.0	4.980312060606061	0.009	15.0	2.0	8.0	3.0	570.0	0.5929824561403508	0.6494595032106049	0.8878053328142775	1.1561194348731938
ENSG00000136052	0.974	0.453	3352.0	501343.0	7197.0	1.5593819392651562	1269.0	3.758101454545454	-0.066	35.0	12.0	18.0	4.0	1722.0	0.5911730545876888	0.6278244519917642	0.8348990735674015	1.236845381260237
ENSG00000136059	0.922	0.4067	0.0	139027.0	4946.0	1.6973922440489768	255.0	1.2566385	-0.1445							0.4502446982055464	0.9872208599508658	1.0135028175523628
ENSG00000136068	0.6476	0.3844	0.0	250868.0	11743.0	2.6622483830469	2069.0	3.8964845	0.321							0.5420268874484576	0.8501785852473899	1.1294534606161994
ENSG00000136098	0.5318	0.3191	1070.0	28393.0	4040.0	1.909490936554853	567.0	2.363380285714286	0.055	15.0	4.0	4.0	1.0	897.0	0.5852842809364549	0.6164326428472126	0.8966025919209928	1.1003508482276072
ENSG00000136099	0.9322	0.8542	1672.0	108820.0	7751.0	1.1981418719095047	541.0	2.9625066666666666	0.458	109.0	32.0	6.0	34.0	3213.0	0.3103018985371926	0.4849397590361445	0.645223262315927	1.6837627841866585
ENSG00000136100	0.308871375	0.321248759	3661.0	44128.0	10356.0	2.2588740037357864	3078.0	4.0329066	0.023	22.0	6.0	6.0	3.0	975.0	0.5446153846153846	0.6071460687629268	0.8539824590471298	1.173787622012799
ENSG00000136104	0.9016	0.2571	0.0	66166.0	10367.0	1.4697925680988655	3115.0	2.0300268800000003	-0.089							0.6128448780984893	0.8644242554759847	1.1805459860132153
ENSG00000136108	0.9431	0.4571	1488.0	4844.0	3643.0	2.1298982429457065	1783.0	1.0355125555555555	-0.192	43.0	19.0	6.0	8.0	2052.0	0.6086744639376218	0.607882279130782	0.9024990982416976	1.1617629668467124
ENSG00000136110	0.7613	0.7888	332.0	86985.0	2005.0	1.607601129026954	224.0	2.8908171428571428	-0.032	24.0	8.0	2.0	6.5	1005.0	0.5014925373134328	0.5831576548344823	0.9104096771389188	1.1445007066477753
ENSG00000136111	0.8595	0.4134	3290.0	1348240.0	11625.0	1.605711359620467	2172.0	3.770878142857143	0.3285	93.0	18.0	9.0	14.0	3897.0	0.4942263279445728	0.6221824480973838	0.8239486751299108	1.2362389809279344
ENSG00000136114	0.4983	0.3687	245.0	249009.0	4961.0	2.293289294358311	141.0	1.646959625	0.141	58.0	24.0	7.0	9.0	2400.0	0.46625	0.5755384674241555	0.9103513218392424	1.0730079936498669
ENSG00000136122	0.8316	0.4374	983.0	274.0	4906.0	1.638305519683488	2191.0	2.5635263333333334	0.185	31.0	27.0	7.0	7.0	1905.0	0.5742782152230971	0.6388108150904557	0.8830240183046588	1.1727696424790015
ENSG00000136141	0.8363	0.4536	3051.0	166018.0	9556.0	1.8059242212306388	3825.0	3.0737231	0.304	45.0	19.0	7.0	6.0	2292.0	0.5104712041884817	0.6020519982810486	0.8442344366434605	1.1957275990011276
ENSG00000136143	0.8887	0.2051	1907.0	1104238.0	4743.0	1.7653410916246737	171.0	3.558069735	0.0175	21.0	5.0	17.0	2.0	1392.0	0.5747126436781609	0.6012591232917986	0.9271266406888768	1.096211512577243
ENSG00000136144	0.5534	0.272	2177.0	89162.0	4860.0	2.608369359625601	1777.0	3.3856681153846155	-0.1275	41.0	9.0	6.0	5.0	1596.0	0.5225563909774437	0.5774619494002621	0.908193314047311	1.123741573729336
ENSG00000136146	0.384904699	0.349019607	1416.0	57379.0	3153.0	2.3683896162257585	1648.0	3.761371	-0.127	13.0	4.0	4.0	2.0	813.0	0.5522755227552275	0.6102061073159339	0.8976056004931375	1.151418821665185
ENSG00000136147	0.576	0.2962	677.0	52023.0	2098.0	2.2055960943937767	686.0	0.6966936491666668	-0.233	14.0	4.0	3.0	4.0	681.0	0.6064610866372981	0.5890999547715966	0.8935820526102889	1.1303797677239449
ENSG00000136152	0.327648585	0.303156228	1971.0	60555.0	8546.0	2.135943916930965	1080.0	4.510956608695652	0.2715	39.0	19.0	16.0	12.0	2487.0	0.5673502211499799	0.6105671943816212	0.8782108563968668	1.130673724456606
ENSG00000136153	0.964	0.5309	1926.0	70954.0	14971.0	1.6186108886599466	2530.0	2.97012428125	0.053	77.0	35.0	27.0	21.0	5007.0	0.5460355502296784	0.6139066946945908	0.9879142877130394	1.0489046390402643
ENSG00000136155	0.9949	0.9454	990.0	208611.0	3976.0	1.3325897535733586	1597.0	1.2829201515151516	0.2	38.0	18.0	8.0	7.0	2067.0	0.5974842767295597	0.6210936030987928	0.9720012767947808	1.0178249616545958
ENSG00000136156	0.280989692	0.053843154	9134.0	138101.0	13881.0	1.4388709002306	3046.0	3.2293956666666666	0.15	18.0	6.0	7.0	4.0	801.0	0.5655430711610487	0.63337397923364	0.8852078446131354	1.1804919204553828
ENSG00000136158	0.4009	0.3655	783.0	858536.0	3477.0	1.3812549036463628	247.0	2.0806825	0.181	31.0	8.0	2.0	5.0	948.0	0.4472573839662447	0.6516393442622951	0.6912011551219922	
ENSG00000136159	0.253083255	0.189975623	1423.0	36434.0	2939.0	1.5260356453756267	1316.0	1.9773203333333331	-0.174	16.0	4.0	2.0	2.0	495.0	0.5111111111111111	0.5879862397459645	0.8838385058412984	1.1535738026675786
ENSG00000136160	0.7811	0.4288	2720.0	222082.0	6258.0	1.2763714962923334	2180.0	3.2338343750000003	0.057	31.0	13.0	4.0	5.0	1599.0	0.5003126954346466	0.6241106121007216	0.8752162810396118	1.1604692430330237
ENSG00000136161	0.633	0.3163	1142.0	88552.0	11182.0	1.4281436134394965	1816.0	3.312369857142857	-0.065	40.0	10.0	12.0	8.0	1671.0	0.5236385397965291	0.6006859978592974	0.9112909211119334	1.107443720216779
ENSG00000136167	0.9603	0.8582	1672.0	106320.0	10581.0	1.668110370716048	1323.0	3.4318808736842104	0.161	57.0	10.0	3.0	6.0	1884.0	0.5382165605095541	0.6012149475363564	1.049676120519807	0.9461114417371989
ENSG00000136169	0.7351	0.2928	3155.0	30622.0	8036.0	2.241175571313102	4205.0	1.5591482066666666	0.0035	44.0	14.0	14.0	5.0	2160.0	0.6166666666666667	0.6295430536513003	0.9024820820871188	1.10734525349087
ENSG00000136193	0.4419	0.4985	3854.0	183565.0	7200.0	1.918547471934615	9417.0	2.8231175625	0.0635	28.0	7.0	7.0	3.0	1245.0	0.4899598393574297	0.5634847080630213	0.8780718210447543	1.08738105099994
ENSG00000136197	0.519	0.2031	910.0	674960.0	5675.0	1.2165866957997602	356.0	1.444628	-0.065	27.0	3.0	8.0	3.0	1266.0	0.5529225908372828	0.4501510574018127	0.7914547562155231	
ENSG00000136205	0.4122	0.3326	2923.0	1660839.0	9175.0	1.5801579715510283	2694.0	2.69354635483871	-0.0815	130.0	36.0	5.0	16.0	4338.0	0.4110189027201475	0.5174581542089634	0.8843872686544041	1.1005151420074286
ENSG00000136206	0.9768	0.5326	1503.0	74453.0	13830.0	2.2856910964298933	1753.0	0.3463115714285714	0.636	17.0	8.0	5.0	4.0	1011.0	0.4332344213649852	0.4859529233105543	0.945760449804388	1.0984451428442987
ENSG00000136213	0.7288	0.2763	14601.0	30493.0	22356.0	3.2734584351359386	7994.0	-0.1519608	-0.2995	22.0	15.0	16.0	2.0	1245.0	0.3437751004016064	0.5163557063242065	0.8778026585779017	1.072068841777435
ENSG00000136231	0.9945	0.928	2154.0	171153.0	6781.0	2.4995635628236377	905.0	4.501466	1.3655	28.0	7.0	7.0	3.0	1740.0	0.5275862068965518	0.5834214692742086	0.8171558031678368	1.2449612266535903
ENSG00000136235	0.9459	0.6235	884.0	52294.0	3356.0	1.619713529495742	1396.0	1.8119938181818185	0.101	50.0	18.0	11.0	7.0	1719.0	0.5177428737638162	0.5845290081097941	0.9240216480149196	1.0832881927586535
ENSG00000136237	0.8916	0.4842	4171.0	411276.0	10193.0	1.6761711540782878	6979.0	3.469805923076924	0.248	62.0	14.0	9.0	7.0	2652.0	0.5279034690799397	0.6072723197544859	0.8296466206044258	1.1982182818257967
ENSG00000136238	0.321207923	0.247962959	1522.0	25559.0	3259.0	3.2160814526901564	2140.0	4.251316	0.199	17.0	5.0	6.0	3.0	579.0	0.5198618307426598	0.5403213917145806	0.8993369597701991	1.1117835108378695
ENSG00000136240	0.380411363	0.060327972	2053.0	36198.0	7730.0	2.9867758379032705	3033.0	4.083253	0.128	20.0	4.0	2.0	2.0	639.0	0.5164319248826291	0.5429036394121708	0.8777947522154785	1.0983052428608826
ENSG00000136243	0.6547	0.231	0.0	88618.0	3947.0	2.13672554518845	32.0	1.14785025	0.137							0.6259803921568627	0.9679967296305562	1.108628808151941
ENSG00000136244	0.9821	0.6976	430.0	60350.0	3067.0	1.7623199095679842	686.0	0.6915061666666666	0.122	8.0	7.0	3.0	4.5	639.0	0.4976525821596244	0.5398519163763066	0.9142110916184296	1.1098690483625149
ENSG00000136247	0.6003	0.228	465.0	26068.0	4362.0	2.3982860523108465	3234.0	1.3019985	-0.084	32.0	5.0	12.0	3.0	1035.0	0.5140096618357488	0.5419016921837227	0.9354786315765464	1.1094609671971074
ENSG00000136250	0.9556	0.7194	31.0	334588.0	3055.0	1.5675735736750782	711.0	1.693166727272727	-0.044	60.0	20.0	7.0	10.0	2067.0	0.5195936139332366	0.5851710117196843	0.9527391730009608	1.0618228983591778
ENSG00000136261	0.9663	0.4054	0.0	15458.0	2546.0	1.7715792392202057	1204.0	3.87131	-0.027							0.6182755775577558	1.0757560802086712	0.9190924161920946
ENSG00000136267	0.9571	0.7815	4083.0	913695.0	9156.0	1.398330229094251	4926.0	4.123087576923077	0.277	56.0	12.0	10.0	8.0	2415.0	0.553623188405797	0.6486553029294806	0.9559060262102992	1.089757361359367
ENSG00000136270	0.7058	0.2244	0.0	18495.0	3837.0	1.487699318242821	978.0	1.8879606666666664	-0.266							0.4321112515802781	1.159128307889886	0.8634744441186053
ENSG00000136271	0.2633	0.2693	751.0	33736.0	4001.0	1.228201369541016	570.0	2.7242314142857142	0.063	28.0	10.0	4.0	3.0	1128.0	0.4432624113475177	0.4764431580639974	1.0915631900395244	0.8905374679727868
ENSG00000136273	0.5882	0.1967	2069.0	31149.0	3406.0	1.8489733718033403	3055.0	2.5128678875	-0.283	22.0	3.0	4.0	2.5	843.0	0.5693950177935944	0.5612941971323474	0.9777734437604352	0.9862398987465204
ENSG00000136274	0.6854	0.5749	73.0	24367.0	4957.0	1.609663710278876	24.0	1.4348181	-0.15	90.0	35.0	7.0	9.0	4689.0	0.3646833013435701	0.3959967541249662	1.1703175634404324	0.9133663719170648
